2,65,521.07,197.39,19.24,26.77,1,-1,-1,-1
2,64,521.76,137.03,17.61,12.78,1,-1,-1,-1
2,63,525.47,167.86,15.21,14.77,1,-1,-1,-1
2,62,407.84,231.16,24.38,27.55,1,-1,-1,-1
2,61,594.15,448.66,61.26,72.72,1,-1,-1,-1
2,60,600.27,282.27,43.37,52.48,1,-1,-1,-1
2,59,158.01,506.90,84.85,88.19,1,-1,-1,-1
2,58,543.38,251.60,31.82,41.79,1,-1,-1,-1
2,57,667.88,218.06,34.58,37.55,1,-1,-1,-1
2,56,512.43,231.95,22.95,27.99,1,-1,-1,-1
2,55,284.03,312.86,38.76,58.49,1,-1,-1,-1
2,54,898.77,432.54,84.18,78.16,1,-1,-1,-1
2,53,98.48,461.26,110.67,121.72,1,-1,-1,-1
2,52,716.62,503.87,79.41,114.88,1,-1,-1,-1
2,51,504.48,521.11,59.49,102.05,1,-1,-1,-1
2,50,77.85,580.65,131.78,135.46,1,-1,-1,-1
2,49,1072.52,518.20,101.65,80.27,1,-1,-1,-1
2,48,898.19,519.59,112.34,119.00,1,-1,-1,-1
2,47,158.01,506.90,84.85,88.19,1,-1,-1,-1
2,46,450.61,121.44,29.52,42.23,1,-1,-1,-1
2,45,116.48,463.86,105.45,117.77,1,-1,-1,-1
2,44,504.48,521.11,59.49,102.05,1,-1,-1,-1
2,43,87.38,523.31,139.62,178.76,1,-1,-1,-1
2,41,725.20,288.44,45.86,33.67,1,-1,-1,-1
2,40,667.88,218.06,34.58,37.55,1,-1,-1,-1
2,39,768.66,285.49,42.64,34.83,1,-1,-1,-1
2,37,632.69,218.87,36.77,34.47,1,-1,-1,-1
2,34,941.65,411.74,58.70,48.62,1,-1,-1,-1
2,33,543.38,251.60,31.82,41.79,1,-1,-1,-1
2,32,284.03,312.86,38.76,58.49,1,-1,-1,-1
2,31,512.43,231.95,22.95,27.99,1,-1,-1,-1
2,30,407.84,231.16,24.38,27.55,1,-1,-1,-1
2,29,699.75,286.89,51.36,52.57,1,-1,-1,-1
2,28,724.55,254.64,41.82,32.01,1,-1,-1,-1
2,27,716.62,503.87,79.41,114.88,1,-1,-1,-1
2,26,663.37,254.48,39.76,33.47,1,-1,-1,-1
2,25,196.34,391.87,41.04,38.07,1,-1,-1,-1
2,24,901.23,341.36,39.39,51.83,1,-1,-1,-1
2,23,250.89,351.65,30.78,36.11,1,-1,-1,-1
2,22,188.91,405.73,39.76,34.58,1,-1,-1,-1
2,21,230.56,375.34,40.17,33.94,1,-1,-1,-1
2,20,733.21,351.00,64.49,52.64,1,-1,-1,-1
2,19,346.90,338.30,36.29,55.51,1,-1,-1,-1
2,18,508.55,247.18,25.66,28.52,1,-1,-1,-1
2,17,898.77,432.54,84.18,78.16,1,-1,-1,-1
2,16,594.15,448.66,61.26,72.72,1,-1,-1,-1
2,15,769.82,317.56,46.40,39.82,1,-1,-1,-1
2,14,857.68,348.10,48.82,49.60,1,-1,-1,-1
2,13,243.93,593.36,57.71,86.32,1,-1,-1,-1
2,12,507.65,335.21,39.54,44.94,1,-1,-1,-1
2,11,344.98,323.28,34.63,35.90,1,-1,-1,-1
2,10,1072.52,518.20,101.65,80.27,1,-1,-1,-1
2,9,814.08,321.62,47.55,37.82,1,-1,-1,-1
2,8,277.96,535.45,49.10,61.37,1,-1,-1,-1
2,7,600.27,282.27,43.37,52.48,1,-1,-1,-1
2,6,635.91,581.72,82.24,134.45,1,-1,-1,-1
2,5,562.65,332.94,43.27,51.43,1,-1,-1,-1
2,4,321.37,438.24,43.13,46.10,1,-1,-1,-1
2,3,353.43,368.68,35.08,50.88,1,-1,-1,-1
2,2,827.79,369.84,54.19,56.65,1,-1,-1,-1
2,1,511.75,379.26,45.97,56.20,1,-1,-1,-1
3,77,572.24,238.30,27.16,24.32,1,-1,-1,-1
3,76,942.61,408.49,57.25,54.15,1,-1,-1,-1
3,73,1140.29,660.26,132.13,55.69,1,-1,-1,-1
3,72,502.07,531.23,62.23,107.58,1,-1,-1,-1
3,71,701.36,290.45,48.93,47.73,1,-1,-1,-1
3,70,897.88,339.40,39.58,51.82,1,-1,-1,-1
3,69,635.23,219.97,36.34,32.65,1,-1,-1,-1
3,68,583.77,248.35,28.28,29.74,1,-1,-1,-1
3,67,510.38,247.72,24.74,26.74,1,-1,-1,-1
3,66,541.04,200.02,28.57,21.38,1,-1,-1,-1
3,65,522.09,198.84,19.05,25.86,1,-1,-1,-1
3,64,521.73,137.38,17.33,12.53,1,-1,-1,-1
3,63,525.41,168.45,15.05,14.47,1,-1,-1,-1
3,62,407.67,230.37,25.83,28.39,1,-1,-1,-1
3,61,594.43,448.67,62.04,76.87,1,-1,-1,-1
3,60,600.57,284.45,41.64,50.12,1,-1,-1,-1
3,59,157.02,506.49,86.93,90.53,1,-1,-1,-1
3,58,544.18,250.76,31.63,40.87,1,-1,-1,-1
3,57,668.59,218.57,33.16,34.96,1,-1,-1,-1
3,56,513.49,234.48,21.81,26.60,1,-1,-1,-1
3,55,283.85,312.83,38.87,58.44,1,-1,-1,-1
3,54,897.04,424.29,87.27,81.92,1,-1,-1,-1
3,53,100.14,462.90,107.90,117.54,1,-1,-1,-1
3,52,716.71,507.71,84.27,117.76,1,-1,-1,-1
3,50,77.09,580.38,132.58,135.50,1,-1,-1,-1
3,49,1071.58,516.71,101.75,79.91,1,-1,-1,-1
3,48,899.88,516.62,107.01,112.05,1,-1,-1,-1
3,46,450.21,120.70,30.38,43.65,1,-1,-1,-1
3,45,115.61,463.69,105.58,117.30,1,-1,-1,-1
3,44,502.77,530.74,60.95,107.25,1,-1,-1,-1
3,43,88.28,522.64,139.04,177.66,1,-1,-1,-1
3,42,314.53,293.27,26.75,26.33,1,-1,-1,-1
3,41,723.10,287.93,46.00,33.65,1,-1,-1,-1
3,40,668.59,218.57,33.16,34.96,1,-1,-1,-1
3,39,770.29,284.24,42.69,35.33,1,-1,-1,-1
3,37,635.23,219.97,36.34,32.65,1,-1,-1,-1
3,36,583.75,248.22,28.02,29.84,1,-1,-1,-1
3,33,544.18,250.76,31.63,40.87,1,-1,-1,-1
3,32,283.85,312.83,38.87,58.44,1,-1,-1,-1
3,31,513.49,234.48,21.81,26.60,1,-1,-1,-1
3,30,407.67,230.37,25.83,28.39,1,-1,-1,-1
3,28,725.25,255.50,42.30,31.97,1,-1,-1,-1
3,27,716.71,507.71,84.27,117.76,1,-1,-1,-1
3,26,664.54,256.97,39.43,31.91,1,-1,-1,-1
3,25,196.26,391.80,41.45,38.57,1,-1,-1,-1
3,23,250.97,351.88,30.72,35.97,1,-1,-1,-1
3,22,188.88,404.58,40.35,35.33,1,-1,-1,-1
3,21,230.21,375.09,40.59,34.56,1,-1,-1,-1
3,20,731.04,351.09,67.26,53.06,1,-1,-1,-1
3,19,347.54,339.25,34.91,51.61,1,-1,-1,-1
3,18,510.38,247.72,24.74,26.74,1,-1,-1,-1
3,17,897.87,420.60,93.29,83.46,1,-1,-1,-1
3,16,594.43,448.67,62.04,76.87,1,-1,-1,-1
3,15,769.74,317.65,45.62,39.56,1,-1,-1,-1
3,14,856.18,347.65,47.43,48.36,1,-1,-1,-1
3,13,241.49,600.93,55.64,82.79,1,-1,-1,-1
3,12,508.34,335.15,41.91,48.00,1,-1,-1,-1
3,11,343.97,323.56,34.30,35.13,1,-1,-1,-1
3,10,1071.58,516.71,101.75,79.91,1,-1,-1,-1
3,9,814.55,322.14,47.81,37.19,1,-1,-1,-1
3,8,277.67,535.22,49.37,61.70,1,-1,-1,-1
3,7,600.57,284.45,41.64,50.12,1,-1,-1,-1
3,6,636.50,584.14,81.49,133.02,1,-1,-1,-1
3,5,565.01,334.18,43.45,51.39,1,-1,-1,-1
3,4,321.69,438.38,42.67,45.89,1,-1,-1,-1
3,3,352.99,369.43,35.70,50.32,1,-1,-1,-1
3,2,826.99,369.81,51.32,55.12,1,-1,-1,-1
3,1,511.17,377.70,46.97,59.17,1,-1,-1,-1
4,69,639.05,220.58,36.78,31.46,1,-1,-1,-1
4,68,584.22,250.17,28.27,29.77,1,-1,-1,-1
4,67,511.56,247.98,24.36,25.75,1,-1,-1,-1
4,63,525.50,169.20,15.29,14.32,1,-1,-1,-1
4,62,407.48,228.83,27.63,30.17,1,-1,-1,-1
4,61,595.73,453.19,61.89,79.96,1,-1,-1,-1
4,60,600.23,284.36,42.24,51.69,1,-1,-1,-1
4,58,544.76,250.96,30.58,40.10,1,-1,-1,-1
4,57,668.05,219.27,33.80,34.59,1,-1,-1,-1
4,56,513.50,235.71,21.42,25.56,1,-1,-1,-1
4,55,283.17,311.92,40.01,59.60,1,-1,-1,-1
4,54,895.37,420.30,89.89,81.14,1,-1,-1,-1
4,53,100.84,465.30,105.15,111.82,1,-1,-1,-1
4,52,716.23,509.89,88.59,120.38,1,-1,-1,-1
4,50,76.28,579.97,133.79,136.04,1,-1,-1,-1
4,49,1072.01,516.19,99.49,78.42,1,-1,-1,-1
4,48,897.36,515.06,106.64,111.56,1,-1,-1,-1
4,44,501.95,535.23,61.53,108.13,1,-1,-1,-1
4,43,88.48,527.52,138.53,174.95,1,-1,-1,-1
4,41,724.33,288.23,45.98,33.94,1,-1,-1,-1
4,40,668.05,219.27,33.80,34.59,1,-1,-1,-1
4,39,770.76,283.04,43.09,35.52,1,-1,-1,-1
4,33,544.76,250.96,30.58,40.10,1,-1,-1,-1
4,32,283.17,311.92,40.01,59.60,1,-1,-1,-1
4,31,513.50,235.71,21.42,25.56,1,-1,-1,-1
4,30,407.48,228.83,27.63,30.17,1,-1,-1,-1
4,28,725.59,255.43,42.57,32.04,1,-1,-1,-1
4,27,716.23,509.89,88.59,120.38,1,-1,-1,-1
4,26,664.36,257.98,38.52,30.68,1,-1,-1,-1
4,23,250.47,351.81,31.58,36.49,1,-1,-1,-1
4,22,189.74,404.08,39.73,35.54,1,-1,-1,-1
4,21,230.03,374.12,41.09,35.47,1,-1,-1,-1
4,20,731.97,351.21,64.79,51.31,1,-1,-1,-1
4,19,348.18,339.42,34.20,48.90,1,-1,-1,-1
4,18,511.56,247.98,24.36,25.75,1,-1,-1,-1
4,17,894.81,419.33,93.12,81.45,1,-1,-1,-1
4,16,595.73,453.19,61.89,79.96,1,-1,-1,-1
4,15,768.22,317.65,46.65,40.49,1,-1,-1,-1
4,14,854.29,346.26,48.62,48.63,1,-1,-1,-1
4,13,241.28,602.52,54.94,81.58,1,-1,-1,-1
4,12,508.48,335.32,41.92,47.75,1,-1,-1,-1
4,11,342.43,323.12,35.08,35.23,1,-1,-1,-1
4,10,1072.01,516.19,99.49,78.42,1,-1,-1,-1
4,9,814.44,321.89,48.52,37.39,1,-1,-1,-1
4,8,277.55,535.04,49.59,62.15,1,-1,-1,-1
4,7,600.23,284.36,42.24,51.69,1,-1,-1,-1
4,6,639.21,588.77,81.21,129.16,1,-1,-1,-1
4,5,566.20,334.20,43.70,51.66,1,-1,-1,-1
4,4,321.96,438.53,42.11,45.13,1,-1,-1,-1
4,3,353.06,371.24,35.55,48.65,1,-1,-1,-1
4,2,826.52,370.63,51.22,54.97,1,-1,-1,-1
4,1,511.00,378.13,47.43,60.00,1,-1,-1,-1
5,73,1138.29,655.45,138.24,60.24,1,-1,-1,-1
5,72,501.84,539.44,61.62,107.76,1,-1,-1,-1
5,71,700.33,290.52,49.10,48.81,1,-1,-1,-1
5,68,585.49,251.62,28.46,30.26,1,-1,-1,-1
5,67,511.74,248.78,23.94,25.13,1,-1,-1,-1
5,62,407.15,229.57,27.91,29.89,1,-1,-1,-1
5,61,596.85,455.56,61.62,81.19,1,-1,-1,-1
5,60,600.78,285.26,42.46,52.45,1,-1,-1,-1
5,58,543.72,252.32,30.42,40.00,1,-1,-1,-1
5,57,667.92,219.89,33.86,34.32,1,-1,-1,-1
5,56,513.95,235.99,20.88,24.27,1,-1,-1,-1
5,55,282.22,311.81,40.41,59.27,1,-1,-1,-1
5,54,893.05,418.95,91.50,75.63,1,-1,-1,-1
5,53,99.64,466.07,106.47,112.71,1,-1,-1,-1
5,52,719.05,513.35,88.20,118.69,1,-1,-1,-1
5,49,1073.02,516.86,96.86,76.76,1,-1,-1,-1
5,48,895.14,512.91,104.62,110.35,1,-1,-1,-1
5,44,502.02,540.51,61.10,107.63,1,-1,-1,-1
5,43,88.54,526.56,138.97,175.47,1,-1,-1,-1
5,42,316.68,294.63,25.99,26.24,1,-1,-1,-1
5,41,725.43,288.47,45.41,33.78,1,-1,-1,-1
5,40,667.92,219.89,33.86,34.32,1,-1,-1,-1
5,39,768.98,283.49,42.96,34.52,1,-1,-1,-1
5,36,585.64,251.75,28.37,30.36,1,-1,-1,-1
5,33,543.72,252.32,30.42,40.00,1,-1,-1,-1
5,32,282.22,311.81,40.41,59.27,1,-1,-1,-1
5,31,513.95,235.99,20.88,24.27,1,-1,-1,-1
5,30,407.15,229.57,27.91,29.89,1,-1,-1,-1
5,28,725.89,255.19,41.82,31.47,1,-1,-1,-1
5,27,718.01,513.94,93.34,128.01,1,-1,-1,-1
5,26,664.61,257.86,37.95,30.22,1,-1,-1,-1
5,23,250.79,351.77,30.97,35.56,1,-1,-1,-1
5,22,190.29,404.02,39.15,35.51,1,-1,-1,-1
5,21,230.03,374.15,40.85,35.42,1,-1,-1,-1
5,20,734.12,347.94,60.07,48.50,1,-1,-1,-1
5,19,347.93,340.69,33.97,47.23,1,-1,-1,-1
5,17,892.38,418.77,93.35,75.61,1,-1,-1,-1
5,16,596.85,455.56,61.62,81.19,1,-1,-1,-1
5,15,766.42,318.23,47.43,41.08,1,-1,-1,-1
5,14,851.85,345.68,49.38,47.62,1,-1,-1,-1
5,13,241.34,602.89,54.74,81.05,1,-1,-1,-1
5,12,507.78,336.06,42.58,49.18,1,-1,-1,-1
5,11,341.95,323.51,35.18,34.61,1,-1,-1,-1
5,10,1066.39,511.87,101.90,80.35,1,-1,-1,-1
5,9,814.16,321.93,49.23,37.59,1,-1,-1,-1
5,8,277.68,535.11,49.54,62.19,1,-1,-1,-1
5,6,638.85,591.05,82.08,128.72,1,-1,-1,-1
5,5,565.85,335.63,43.33,51.57,1,-1,-1,-1
5,4,322.08,438.52,41.85,44.60,1,-1,-1,-1
5,3,353.10,371.93,35.48,47.57,1,-1,-1,-1
5,2,826.68,372.13,50.58,53.54,1,-1,-1,-1
5,1,511.01,378.62,46.05,57.66,1,-1,-1,-1
6,77,569.76,237.14,27.84,25.32,1,-1,-1,-1
6,76,938.53,411.55,57.04,49.88,1,-1,-1,-1
6,75,164.34,426.83,43.03,30.90,1,-1,-1,-1
6,73,1133.17,653.75,142.72,62.90,1,-1,-1,-1
6,72,501.31,543.38,63.03,109.57,1,-1,-1,-1
6,71,697.98,289.64,49.89,50.64,1,-1,-1,-1
6,68,583.53,252.70,28.41,30.62,1,-1,-1,-1
6,67,512.81,248.53,23.86,24.96,1,-1,-1,-1
6,62,407.45,230.41,28.01,30.20,1,-1,-1,-1
6,61,597.39,458.96,61.76,82.01,1,-1,-1,-1
6,60,601.94,286.76,42.02,52.50,1,-1,-1,-1
6,58,543.12,252.65,29.70,38.83,1,-1,-1,-1
6,57,668.46,222.03,34.51,35.00,1,-1,-1,-1
6,56,515.18,236.31,20.62,23.90,1,-1,-1,-1
6,55,282.44,311.87,40.74,58.80,1,-1,-1,-1
6,54,891.13,419.17,93.28,74.40,1,-1,-1,-1
6,53,98.55,465.39,109.09,116.06,1,-1,-1,-1
6,52,719.86,519.10,91.39,123.35,1,-1,-1,-1
6,49,1065.98,511.31,100.84,79.92,1,-1,-1,-1
6,48,891.31,511.80,103.31,110.63,1,-1,-1,-1
6,47,157.78,506.02,86.17,90.06,1,-1,-1,-1
6,44,501.48,544.41,62.50,109.25,1,-1,-1,-1
6,43,88.45,524.03,139.58,177.22,1,-1,-1,-1
6,42,315.31,295.65,26.68,26.47,1,-1,-1,-1
6,41,726.26,287.49,45.15,34.37,1,-1,-1,-1
6,40,668.46,222.03,34.51,35.00,1,-1,-1,-1
6,39,769.46,283.59,41.93,33.87,1,-1,-1,-1
6,33,543.12,252.65,29.70,38.83,1,-1,-1,-1
6,32,282.44,311.87,40.74,58.80,1,-1,-1,-1
6,31,515.18,236.31,20.62,23.90,1,-1,-1,-1
6,30,407.45,230.41,28.01,30.20,1,-1,-1,-1
6,28,725.94,255.34,42.94,32.06,1,-1,-1,-1
6,27,722.88,518.85,93.77,129.68,1,-1,-1,-1
6,26,663.49,256.26,37.59,31.00,1,-1,-1,-1
6,24,896.07,338.57,38.50,50.95,1,-1,-1,-1
6,23,249.70,351.56,31.26,35.55,1,-1,-1,-1
6,22,189.92,403.90,39.45,35.88,1,-1,-1,-1
6,21,230.47,374.19,40.13,35.23,1,-1,-1,-1
6,20,734.60,348.31,57.02,46.19,1,-1,-1,-1
6,19,346.87,341.67,32.87,45.88,1,-1,-1,-1
6,17,890.60,419.26,94.35,74.21,1,-1,-1,-1
6,16,597.39,458.96,61.76,82.01,1,-1,-1,-1
6,15,765.63,316.60,47.38,42.39,1,-1,-1,-1
6,14,852.25,345.01,49.67,48.17,1,-1,-1,-1
6,13,243.26,597.02,56.29,83.41,1,-1,-1,-1
6,12,508.57,337.94,41.62,48.44,1,-1,-1,-1
6,11,342.13,324.34,34.46,34.45,1,-1,-1,-1
6,10,1063.07,509.17,103.76,81.95,1,-1,-1,-1
6,9,812.28,322.04,51.30,38.88,1,-1,-1,-1
6,8,277.93,535.28,49.26,61.77,1,-1,-1,-1
6,6,640.04,596.67,80.72,124.04,1,-1,-1,-1
6,5,565.99,337.11,44.01,51.70,1,-1,-1,-1
6,4,321.90,438.66,42.19,45.17,1,-1,-1,-1
6,3,353.22,371.95,35.12,47.32,1,-1,-1,-1
6,2,825.51,371.03,50.51,53.99,1,-1,-1,-1
6,1,513.00,391.66,45.01,56.08,1,-1,-1,-1
7,80,1132.50,652.32,144.14,65.45,1,-1,-1,-1
7,79,74.71,579.17,136.12,136.43,1,-1,-1,-1
7,77,570.13,236.71,26.84,25.02,1,-1,-1,-1
7,76,937.62,411.04,57.57,50.12,1,-1,-1,-1
7,75,164.02,427.02,43.65,31.28,1,-1,-1,-1
7,73,1132.10,652.20,145.63,65.24,1,-1,-1,-1
7,72,502.42,547.62,62.80,111.16,1,-1,-1,-1
7,71,697.01,289.70,50.13,50.38,1,-1,-1,-1
7,68,582.06,252.25,27.62,30.60,1,-1,-1,-1
7,67,513.38,248.58,23.65,24.97,1,-1,-1,-1
7,62,408.62,228.89,29.15,31.84,1,-1,-1,-1
7,61,597.77,462.35,61.80,82.32,1,-1,-1,-1
7,60,605.73,289.83,41.34,51.13,1,-1,-1,-1
7,58,542.85,253.86,30.51,38.80,1,-1,-1,-1
7,57,670.39,222.42,33.18,33.21,1,-1,-1,-1
7,56,515.76,235.76,20.91,24.18,1,-1,-1,-1
7,55,281.80,312.14,41.11,58.34,1,-1,-1,-1
7,53,97.89,465.28,110.90,118.56,1,-1,-1,-1
7,52,725.10,527.18,91.22,123.59,1,-1,-1,-1
7,49,1063.24,509.35,101.83,80.44,1,-1,-1,-1
7,48,886.75,507.89,103.74,112.57,1,-1,-1,-1
7,47,158.08,505.93,86.17,90.59,1,-1,-1,-1
7,44,502.22,555.52,63.63,112.43,1,-1,-1,-1
7,43,88.03,523.93,140.23,177.75,1,-1,-1,-1
7,42,313.80,296.21,27.72,26.85,1,-1,-1,-1
7,41,726.66,286.33,44.18,34.29,1,-1,-1,-1
7,40,670.39,222.42,33.18,33.21,1,-1,-1,-1
7,39,770.26,284.40,40.40,33.04,1,-1,-1,-1
7,33,542.85,253.86,30.51,38.80,1,-1,-1,-1
7,32,281.80,312.14,41.11,58.34,1,-1,-1,-1
7,31,515.76,235.76,20.91,24.18,1,-1,-1,-1
7,30,408.62,228.89,29.15,31.84,1,-1,-1,-1
7,28,725.74,255.83,43.93,32.66,1,-1,-1,-1
7,27,726.95,526.59,91.50,128.20,1,-1,-1,-1
7,26,663.31,256.33,37.02,31.04,1,-1,-1,-1
7,23,249.73,351.20,31.44,35.53,1,-1,-1,-1
7,22,189.86,403.46,39.60,36.44,1,-1,-1,-1
7,21,231.19,374.07,39.43,34.84,1,-1,-1,-1
7,20,733.56,348.07,56.94,45.92,1,-1,-1,-1
7,19,346.51,342.53,32.68,45.44,1,-1,-1,-1
7,17,888.26,418.42,96.38,72.92,1,-1,-1,-1
7,16,597.77,462.35,61.80,82.32,1,-1,-1,-1
7,15,766.12,315.73,46.58,42.39,1,-1,-1,-1
7,14,852.96,343.51,49.04,48.59,1,-1,-1,-1
7,13,243.78,594.70,57.11,84.78,1,-1,-1,-1
7,12,508.02,339.20,41.45,48.64,1,-1,-1,-1
7,11,342.90,324.56,33.95,33.92,1,-1,-1,-1
7,10,1061.84,508.35,103.62,81.64,1,-1,-1,-1
7,9,811.75,321.63,51.56,39.09,1,-1,-1,-1
7,8,278.06,535.25,49.13,61.76,1,-1,-1,-1
7,6,641.45,600.35,79.28,118.13,1,-1,-1,-1
7,5,564.29,337.27,45.99,53.03,1,-1,-1,-1
7,4,321.87,438.72,42.17,45.31,1,-1,-1,-1
7,3,353.22,371.89,34.89,47.32,1,-1,-1,-1
7,2,824.46,370.69,49.78,53.66,1,-1,-1,-1
7,1,513.37,396.15,45.07,55.73,1,-1,-1,-1
8,80,1123.54,649.24,150.54,69.28,1,-1,-1,-1
8,79,74.32,579.13,136.52,136.61,1,-1,-1,-1
8,77,568.36,234.23,27.11,26.02,1,-1,-1,-1
8,76,939.17,411.84,56.46,50.57,1,-1,-1,-1
8,75,163.87,427.18,43.73,31.68,1,-1,-1,-1
8,73,1124.03,649.35,151.10,68.79,1,-1,-1,-1
8,72,504.10,549.53,62.39,109.52,1,-1,-1,-1
8,71,697.59,289.55,50.41,49.99,1,-1,-1,-1
8,67,512.32,249.07,23.31,25.19,1,-1,-1,-1
8,62,408.87,228.72,29.55,32.63,1,-1,-1,-1
8,61,598.95,464.40,62.17,82.72,1,-1,-1,-1
8,60,606.11,290.73,41.01,50.56,1,-1,-1,-1
8,58,543.05,255.26,30.89,38.42,1,-1,-1,-1
8,57,669.54,222.44,32.77,32.51,1,-1,-1,-1
8,56,515.77,235.06,21.17,24.25,1,-1,-1,-1
8,55,281.65,312.68,40.84,57.13,1,-1,-1,-1
8,53,98.70,464.42,109.35,114.91,1,-1,-1,-1
8,52,727.06,532.25,92.02,125.40,1,-1,-1,-1
8,50,74.37,578.92,136.39,137.02,1,-1,-1,-1
8,49,1060.32,507.08,103.19,81.97,1,-1,-1,-1
8,48,883.01,503.85,104.74,112.65,1,-1,-1,-1
8,47,158.45,506.24,86.18,90.17,1,-1,-1,-1
8,44,502.62,559.63,64.65,115.02,1,-1,-1,-1
8,42,313.03,296.89,28.32,27.09,1,-1,-1,-1
8,41,725.92,286.00,43.50,34.21,1,-1,-1,-1
